Task ID,O*NET-SOC Code,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency,Gender,Race,Income,Age,Education,Experience,AI Tedious Work Attitude,AI Job Importance Attitude,AI Daily Interest Attitude,AI Suffering Attitude,Political Affiliation,LLM Familiarity,LLM Use in Work,LLM Usage by Type - Information Access,LLM Usage by Type - Edit,LLM Usage by Type - Idea Generation,LLM Usage by Type - Communication,LLM Usage by Type - Analysis,LLM Usage by Type - Decision,LLM Usage by Type - Coding,LLM Usage by Type - System Design,LLM Usage by Type - Data Processing,Recruitment Source,Task Type,Category,Frequency,Importance,Relevance,Occupation Mean Annual Wage,Occupation Employment,Skill (O*NET Work Activity),Skill ID (O*NET Generalized Work Activity ID),expert_automation_capacity_rating_mean,expert_physical_action_requirement_mean,expert_involved_uncertainty_mean,expert_domain_expertise_requirement_mean,expert_interpersonal_communication_requirement_mean,expert_human_agency_scale_rating_mean,Occupation Employment_normalized,Occupation Mean Annual Wage_normalized,Importance_normalized,major_group_code
23270,43-4031.00,"Court, Municipal, and License Clerks","Question applicants to obtain required information, such as name, address, or age, and record data on prescribed forms.",b4e154af-0ee5-40d1-b82e-295747d22101,2025-04-27,Expert,3,4,5,1,4,False,True,False,True,False,False,3,5,4,5,3,False,False,False,True,False,False,False,,,Male,White,30-60K,39,Bachelor’s Degree,6-10 years,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Democrat,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Monthly,Monthly,Monthly,Monthly,Monthly,Never,Never,Never,Monthly,Prolific,Core,7.0,7.0,4.59,94.98,51200.0,170010.0,['Getting Information'],['4.A.1.a.1'],4.0,1.0,1.5,1.5,2.5,1.5,0.0618927896349855,0.045937925064919,0.8555555555555553,43
23273,43-4031.00,"Court, Municipal, and License Clerks","Answer questions or provide advice to the public regarding licensing policies, procedures, or regulations.",b4e154af-0ee5-40d1-b82e-295747d22101,2025-04-27,Expert,2,3,4,1,3,False,False,False,False,False,False,3,4,4,4,3,False,False,False,True,False,False,False,FALSE,,Male,White,30-60K,39,Bachelor’s Degree,6-10 years,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Democrat,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Monthly,Monthly,Monthly,Monthly,Monthly,Never,Never,Never,Monthly,Prolific,Core,7.0,7.0,4.55,98.38,51200.0,170010.0,['Interpreting the Meaning of Information for Others'],['4.A.4.a.1'],3.0,1.0,1.5,2.5,2.0,3.0,0.0618927896349855,0.045937925064919,0.8407407407407405,43
23281,43-4031.00,"Court, Municipal, and License Clerks",Prepare documents recording the outcomes of court proceedings.,b4e154af-0ee5-40d1-b82e-295747d22101,2025-04-27,Expert,2,4,5,1,3,False,False,False,False,False,False,2,2,4,4,2,False,False,False,False,False,False,False,FALSE,FALSE,Male,White,30-60K,39,Bachelor’s Degree,6-10 years,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Democrat,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Monthly,Monthly,Monthly,Monthly,Monthly,Never,Never,Never,Monthly,Prolific,Core,7.0,7.0,4.4,76.7,51200.0,170010.0,['Documenting/Recording Information'],['4.A.3.b.6'],4.5,1.0,1.0,1.5,1.0,1.0,0.0618927896349855,0.045937925064919,0.7851851851851851,43
23283,43-4031.00,"Court, Municipal, and License Clerks","Perform general office duties, such as taking or transcribing dictation, typing or proofreading correspondence, distributing or filing official forms, or scheduling appointments.",b4e154af-0ee5-40d1-b82e-295747d22101,2025-04-27,Average,2,2,3,1,2,False,False,False,False,False,False,2,2,3,3,2,False,False,False,False,False,False,False,FALSE,FALSE,Male,White,30-60K,39,Bachelor’s Degree,6-10 years,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Democrat,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Monthly,Monthly,Monthly,Monthly,Monthly,Never,Never,Never,Monthly,Prolific,Core,5.0,5.0,4.18,94.82,51200.0,170010.0,"['Evaluating Information to Determine Compliance with Standards', 'Scheduling Work and Activities', 'Performing Administrative Activities']","['4.A.2.a.3', '4.A.2.b.5', '4.A.4.c.1']",3.5,1.5,1.5,1.5,2.0,2.5,0.0618927896349855,0.045937925064919,0.7037037037037036,43
18935,13-2071.00,Credit Counselors,Calculate clients' available monthly income to meet debt obligations.,1e0ef2a3-27e0-4dca-a751-dc0ae4ba7267,2025-04-27,Expert,2,4,4,4,4,False,False,False,False,False,False,4,4,4,3,2,False,False,False,False,False,False,False,FALSE,FALSE,Prefer not to say,Black,86K-165K,72,Prefer not to say,More than 10 years,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Prefer not to answer,I use them regularly.,"Yes, I use them every day in my work.",Never,Never,Never,Never,Never,Never,Never,Never,Never,WoM,Core,7.0,7.0,4.84,100.0,55890.0,28110.0,"['Estimating the Quantifiable Characteristics of Products, Events, or Information']",['4.A.1.b.3'],3.0,1.5,2.5,3.0,3.0,2.5,0.009810794443119,0.0604365030295536,0.948148148148148,13
7360,13-2082.00,Tax Preparers,"Use all appropriate adjustments, deductions, and credits to keep clients' taxes to a minimum.",81f89df0-17cb-423f-aff9-acc46e8a197c,2025-04-27,Expert,5,3,4,1,4,True,False,False,False,False,False,5,4,4,4,5,False,False,False,False,False,False,True,,,Male,White,165K-209K,59,Bachelor’s Degree,More than 10 years,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Libertarian,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Monthly,Monthly,Daily,Daily,Daily,Never,Never,Daily,WoM,Core,7.0,7.0,4.81,100.0,58860.0,73570.0,"['Estimating the Quantifiable Characteristics of Products, Events, or Information']",['4.A.1.b.3'],4.5,1.0,3.0,2.5,1.5,1.5,0.026496118625094,0.0696179052800791,0.9370370370370368,13
7358,13-2082.00,Tax Preparers,"Compute taxes owed or overpaid, using adding machines or personal computers, and complete entries on forms, following tax form instructions and tax tables.",81f89df0-17cb-423f-aff9-acc46e8a197c,2025-04-27,Expert,5,4,5,1,2,True,False,False,False,False,False,2,2,3,1,3,False,False,False,False,False,True,False,,,Male,White,165K-209K,59,Bachelor’s Degree,More than 10 years,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Libertarian,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Monthly,Monthly,Daily,Daily,Daily,Never,Never,Daily,WoM,Core,7.0,7.0,4.68,100.0,58860.0,73570.0,"['Estimating the Quantifiable Characteristics of Products, Events, or Information']",['4.A.1.b.3'],4.0,1.5,2.5,2.5,2.0,2.5,0.026496118625094,0.0696179052800791,0.8888888888888887,13
7359,13-2082.00,Tax Preparers,Prepare or assist in preparing simple to complex tax returns for individuals or small businesses.,81f89df0-17cb-423f-aff9-acc46e8a197c,2025-04-27,Expert,5,3,5,1,3,False,True,False,False,False,False,1,2,2,2,2,False,False,False,False,False,False,False,,FALSE,Male,White,165K-209K,59,Bachelor’s Degree,More than 10 years,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Libertarian,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Monthly,Monthly,Daily,Daily,Daily,Never,Never,Daily,WoM,Core,7.0,7.0,4.59,100.0,58860.0,73570.0,"['Estimating the Quantifiable Characteristics of Products, Events, or Information']",['4.A.1.b.3'],4.5,1.0,1.5,2.0,1.0,2.0,0.026496118625094,0.0696179052800791,0.8555555555555553,13
20363,13-2082.00,Tax Preparers,Answer questions and provide future tax planning to clients.,81f89df0-17cb-423f-aff9-acc46e8a197c,2025-04-27,Expert,5,3,5,1,4,False,False,True,False,False,False,3,2,3,4,4,False,True,False,False,False,False,False,,,Male,White,165K-209K,59,Bachelor’s Degree,More than 10 years,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Libertarian,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Monthly,Monthly,Daily,Daily,Daily,Never,Never,Daily,WoM,Core,5.0,5.0,4.27,100.0,58860.0,73570.0,"['Thinking Creatively', 'Performing for or Working Directly with the Public']","['4.A.2.b.2', '4.A.4.a.8']",3.5,1.5,2.5,2.5,3.0,3.0,0.026496118625094,0.0696179052800791,0.7370370370370368,13
7362,13-2082.00,Tax Preparers,"Review financial records, such as income statements and documentation of expenditures to determine forms needed to prepare tax returns.",7461059b-2817-4c2b-a2a8-0ac3aeb8ef51,2025-05-03,Average,4,2,4,1,1,True,True,True,False,False,True,1,1,1,1,1,False,False,False,False,False,False,False,,FALSE,Female,White,86K-165K,30,Master’s Degree,More than 10 years,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Republican,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Never,Never,Daily,Never,Never,Never,Never,Never,WoM,Core,6.0,6.0,4.68,100.0,58860.0,73570.0,['Evaluating Information to Determine Compliance with Standards'],['4.A.2.a.3'],4.5,1.0,2.0,2.0,1.5,2.0,0.026496118625094,0.0696179052800791,0.8888888888888887,13
7364,13-2082.00,Tax Preparers,Consult tax law handbooks or bulletins to determine procedures for preparation of atypical returns.,7461059b-2817-4c2b-a2a8-0ac3aeb8ef51,2025-05-03,Novice,4,1,3,2,1,False,False,False,True,True,False,1,2,4,4,2,False,False,False,False,False,False,False,,FALSE,Female,White,86K-165K,30,Master’s Degree,More than 10 years,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Republican,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Never,Never,Daily,Never,Never,Never,Never,Never,WoM,Core,5.0,5.0,4.43,100.0,58860.0,73570.0,['Updating and Using Relevant Knowledge'],['4.A.2.b.3'],4.5,1.0,2.0,2.0,1.5,1.5,0.026496118625094,0.0696179052800791,0.7962962962962962,13
21165,13-2082.00,Tax Preparers,Schedule appointments with clients.,7461059b-2817-4c2b-a2a8-0ac3aeb8ef51,2025-05-03,Expert,5,1,1,1,1,True,False,False,False,False,True,1,1,1,1,1,False,False,False,False,False,False,False,,FALSE,Female,White,86K-165K,30,Master’s Degree,More than 10 years,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Republican,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Never,Never,Daily,Never,Never,Never,Never,Never,WoM,Core,5.0,5.0,3.91,100.0,58860.0,73570.0,['Scheduling Work and Activities'],['4.A.2.b.5'],4.666666666666667,1.0,2.0,1.6666666666666667,2.0,1.3333333333333333,0.026496118625094,0.0696179052800791,0.6037037037037037,13
7362,13-2082.00,Tax Preparers,"Review financial records, such as income statements and documentation of expenditures to determine forms needed to prepare tax returns.",81f89df0-17cb-423f-aff9-acc46e8a197c,2025-04-27,Expert,5,2,5,1,4,True,False,False,False,False,False,1,2,2,3,3,False,False,True,False,False,False,False,,,Male,White,165K-209K,59,Bachelor’s Degree,More than 10 years,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Libertarian,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Monthly,Monthly,Daily,Daily,Daily,Never,Never,Daily,WoM,Core,6.0,6.0,4.68,100.0,58860.0,73570.0,['Evaluating Information to Determine Compliance with Standards'],['4.A.2.a.3'],4.5,1.0,2.0,2.0,1.5,2.0,0.026496118625094,0.0696179052800791,0.8888888888888887,13
7364,13-2082.00,Tax Preparers,Consult tax law handbooks or bulletins to determine procedures for preparation of atypical returns.,81f89df0-17cb-423f-aff9-acc46e8a197c,2025-04-27,Expert,5,1,5,1,2,True,False,False,True,False,False,1,2,2,2,5,False,False,True,False,False,False,False,,,Male,White,165K-209K,59,Bachelor’s Degree,More than 10 years,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Libertarian,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Monthly,Monthly,Daily,Daily,Daily,Never,Never,Daily,WoM,Core,5.0,5.0,4.43,100.0,58860.0,73570.0,['Updating and Using Relevant Knowledge'],['4.A.2.b.3'],4.5,1.0,2.0,2.0,1.5,1.5,0.026496118625094,0.0696179052800791,0.7962962962962962,13
21165,13-2082.00,Tax Preparers,Schedule appointments with clients.,81f89df0-17cb-423f-aff9-acc46e8a197c,2025-04-27,Expert,5,1,1,1,1,True,False,False,False,False,False,1,2,1,1,2,False,False,False,False,False,False,False,,FALSE,Male,White,165K-209K,59,Bachelor’s Degree,More than 10 years,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Libertarian,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Monthly,Monthly,Daily,Daily,Daily,Never,Never,Daily,WoM,Core,5.0,5.0,3.91,100.0,58860.0,73570.0,['Scheduling Work and Activities'],['4.A.2.b.5'],4.666666666666667,1.0,2.0,1.6666666666666667,2.0,1.3333333333333333,0.026496118625094,0.0696179052800791,0.6037037037037037,13
15456,11-3051.03,Biofuels Production Managers,"Review logs, datasheets, or reports to ensure adequate production levels or to identify abnormalities with biofuels production equipment or processes.",2cf71908-15b2-455a-afff-5e03caa37c66,2025-04-28,Expert,1,2,3,2,4,False,False,False,False,False,False,4,4,2,4,5,True,True,True,False,True,True,False,FALSE,,Male,White,86K-165K,26,Bachelor’s Degree,1-2 year,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Democrat,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Never,Never,Weekly,Weekly,Monthly,Never,Never,Never,Monthly,WoM,Core,5.0,5.0,4.25,100.0,77960.0,73180.0,['Analyzing Data or Information'],['4.A.2.a.4'],4.0,2.0,3.0,4.0,2.0,2.0,0.0263529757207612,0.1286632867565228,0.7296296296296295,11
15458,11-3051.03,Biofuels Production Managers,"Monitor meters, flow gauges, or other real-time data to ensure proper operation of biofuels production equipment, implementing corrective measures as needed.",2cf71908-15b2-455a-afff-5e03caa37c66,2025-04-28,Expert,3,2,3,1,2,True,True,False,False,False,True,3,2,3,2,2,False,False,False,False,False,False,False,,FALSE,Male,White,86K-165K,26,Bachelor’s Degree,1-2 year,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Democrat,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Never,Never,Weekly,Weekly,Monthly,Never,Never,Never,Monthly,WoM,Core,6.0,6.0,4.22,94.54,77960.0,73180.0,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],2.5,4.5,4.5,4.5,1.0,4.5,0.0263529757207612,0.1286632867565228,0.7185185185185182,11
15430,11-3051.01,Quality Control Systems Managers,Monitor performance of quality control systems to ensure effectiveness and efficiency.,26fec61b-ae73-4ba4-bdd1-0b14f71c629e,2025-04-28,Expert,5,3,4,1,3,True,False,True,True,False,True,2,2,4,4,4,True,True,False,True,False,True,False,,,Male,Black,86K-165K,54,Master’s Degree,More than 10 years,Strongly agree,Somewhat agree,Strongly agree,Strongly disagree,Prefer not to answer,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Daily,Weekly,Daily,Daily,Weekly,Daily,Never,Weekly,Daily,WoM,Core,5.0,5.0,4.33,93.61,77960.0,73180.0,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],4.333333333333333,1.6666666666666667,2.6666666666666665,2.6666666666666665,1.3333333333333333,2.0,0.0263529757207612,0.1286632867565228,0.7592592592592592,11
15424,11-3051.01,Quality Control Systems Managers,"Direct the tracking of defects, test results, or other regularly reported quality control data.",26fec61b-ae73-4ba4-bdd1-0b14f71c629e,2025-04-28,Expert,5,2,4,1,2,True,False,True,False,False,True,1,2,3,3,3,False,False,True,False,False,False,False,,,Male,Black,86K-165K,54,Master’s Degree,More than 10 years,Strongly agree,Somewhat agree,Strongly agree,Strongly disagree,Prefer not to answer,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Daily,Weekly,Daily,Daily,Weekly,Daily,Never,Weekly,Daily,WoM,Core,4.0,4.0,4.1,97.22,77960.0,73180.0,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],5.0,1.5,2.0,2.5,1.0,1.5,0.0263529757207612,0.1286632867565228,0.6740740740740739,11
15416,11-3051.01,Quality Control Systems Managers,"Produce reports regarding nonconformance of products or processes, daily production quality, root cause analyses, or quality trends.",26fec61b-ae73-4ba4-bdd1-0b14f71c629e,2025-04-28,Expert,5,2,4,1,3,True,False,True,True,False,True,2,2,3,4,3,False,True,True,True,False,False,False,,,Male,Black,86K-165K,54,Master’s Degree,More than 10 years,Strongly agree,Somewhat agree,Strongly agree,Strongly disagree,Prefer not to answer,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Daily,Weekly,Daily,Daily,Weekly,Daily,Never,Weekly,Daily,WoM,Core,3.0,3.0,3.93,95.63,77960.0,73180.0,['Documenting/Recording Information'],['4.A.3.b.6'],3.0,2.333333333333333,2.0,2.6666666666666665,2.333333333333333,2.6666666666666665,0.0263529757207612,0.1286632867565228,0.611111111111111,11
3409,13-2072.00,Loan Officers,"Analyze applicants' financial status, credit, and property evaluations to determine feasibility of granting loans.",3fcf1a0f-0792-4464-820c-f3a6abc96027,2025-04-28,Average,4,4,4,4,4,False,True,False,False,False,False,4,4,4,4,3,False,False,True,False,False,False,False,,,Female,Black,30-60K,18,High School,3-5 years,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Libertarian,I use them regularly.,"Yes, I use them every week in my work.",Never,Never,Never,Never,Never,Never,Never,Never,Never,WoM,Core,5.0,5.0,4.57,97.24,86020.0,290530.0,"['Judging the Qualities of Objects, Services, or People']",['4.A.2.a.1'],3.5,1.0,3.5,3.5,2.5,2.5,0.106127617404709,0.1535798194633362,0.8481481481481482,13
3407,13-2072.00,Loan Officers,"Approve loans within specified limits, and refer loan applications outside those limits to management for approval.",3fcf1a0f-0792-4464-820c-f3a6abc96027,2025-04-28,Average,4,4,4,4,4,False,True,False,False,False,False,4,3,4,4,3,False,True,False,False,False,False,False,,,Female,Black,30-60K,18,High School,3-5 years,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Libertarian,I use them regularly.,"Yes, I use them every week in my work.",Never,Never,Never,Never,Never,Never,Never,Never,Never,WoM,Core,5.0,5.0,4.4,80.11,86020.0,290530.0,['Making Decisions and Solving Problems'],['4.A.2.b.1'],4.5,1.5,2.5,2.0,2.0,2.0,0.106127617404709,0.1535798194633362,0.7851851851851851,13
3416,13-2072.00,Loan Officers,Submit applications to credit analysts for verification and recommendation.,3fcf1a0f-0792-4464-820c-f3a6abc96027,2025-04-28,Average,4,4,4,4,4,False,False,True,False,False,False,4,4,4,4,4,False,False,True,False,False,False,False,,,Female,Black,30-60K,18,High School,3-5 years,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Libertarian,I use them regularly.,"Yes, I use them every week in my work.",Never,Never,Never,Never,Never,Never,Never,Never,Never,WoM,Core,4.0,4.0,4.19,80.78,86020.0,290530.0,['Performing Administrative Activities'],['4.A.4.c.1'],4.5,1.5,2.0,2.5,2.5,2.0,0.106127617404709,0.1535798194633362,0.7074074074074074,13
3414,13-2072.00,Loan Officers,Compute payment schedules.,d8135b10-c1ca-463d-8cbd-f0ffeb23e8ef,2025-04-28,Expert,3,5,4,4,4,False,False,False,False,True,False,4,4,4,4,4,True,False,False,False,False,False,False,,,Prefer not to say,Black,86K-165K,72,Prefer not to say,More than 10 years,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Prefer not to answer,I use them regularly.,"Yes, I use them every day in my work.",Never,Never,Never,Never,Never,Never,Never,Never,Never,WoM,Core,4.0,4.0,3.57,86.88,86020.0,290530.0,"['Estimating the Quantifiable Characteristics of Products, Events, or Information']",['4.A.1.b.3'],3.0,1.5,3.5,3.5,3.5,3.5,0.106127617404709,0.1535798194633362,0.4777777777777777,13
3415,13-2072.00,Loan Officers,Stay abreast of new types of loans and other financial services and products to better meet customers' needs.,d8135b10-c1ca-463d-8cbd-f0ffeb23e8ef,2025-04-28,Expert,1,4,4,5,4,False,False,False,False,False,False,4,4,4,4,1,False,False,False,False,False,False,False,FALSE,FALSE,Prefer not to say,Black,86K-165K,72,Prefer not to say,More than 10 years,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Prefer not to answer,I use them regularly.,"Yes, I use them every day in my work.",Never,Never,Never,Never,Never,Never,Never,Never,Never,WoM,Core,3.0,3.0,3.87,92.02,86020.0,290530.0,['Updating and Using Relevant Knowledge'],['4.A.2.b.3'],4.0,1.5,2.0,2.5,2.0,2.5,0.106127617404709,0.1535798194633362,0.5888888888888889,13
